Family,Member,Original_Image_Name,Aligned_Image_Path,Detection_Score,Age,Detected_Gender,Name,True_Gender,Relationships
F0077,MID1,P00793_face0.jpg,data/processed/fiw/train/train-faces/F0077/MID1/P00793_face0.jpg,0.8445642,56,M,joe ,m,"[0, 5, 4, 4, 0, 4, 0]"
F0077,MID1,P00789_face1.jpg,data/processed/fiw/train/train-faces/F0077/MID1/P00789_face1.jpg,0.84395534,57,M,joe ,m,"[0, 5, 4, 4, 0, 4, 0]"
F0077,MID1,P00783_face3.jpg,data/processed/fiw/train/train-faces/F0077/MID1/P00783_face3.jpg,0.8018606,73,M,joe ,m,"[0, 5, 4, 4, 0, 4, 0]"
F0077,MID3,P00793_face1.jpg,data/processed/fiw/train/train-faces/F0077/MID3/P00793_face1.jpg,0.78057146,29,F,ashley,f,"[1, 1, 0, 2, 0, 2, 5]"
F0077,MID3,P00794_face2.jpg,data/processed/fiw/train/train-faces/F0077/MID3/P00794_face2.jpg,0.83480805,42,F,ashley,f,"[1, 1, 0, 2, 0, 2, 5]"
F0077,MID3,P00792_face0.jpg,data/processed/fiw/train/train-faces/F0077/MID3/P00792_face0.jpg,0.85217416,34,F,ashley,f,"[1, 1, 0, 2, 0, 2, 5]"
F0077,MID3,P00790_face4.jpg,data/processed/fiw/train/train-faces/F0077/MID3/P00790_face4.jpg,0.7666692,21,F,ashley,f,"[1, 1, 0, 2, 0, 2, 5]"
F0077,MID3,P00783_face2.jpg,data/processed/fiw/train/train-faces/F0077/MID3/P00783_face2.jpg,0.8532266,40,F,ashley,f,"[1, 1, 0, 2, 0, 2, 5]"
F0077,MID3,P00785_face1.jpg,data/processed/fiw/train/train-faces/F0077/MID3/P00785_face1.jpg,0.8328361,33,F,ashley,f,"[1, 1, 0, 2, 0, 2, 5]"
F0077,MID3,P00791_face2.jpg,data/processed/fiw/train/train-faces/F0077/MID3/P00791_face2.jpg,0.8621477,30,F,ashley,f,"[1, 1, 0, 2, 0, 2, 5]"
F0077,MID4,P00784_face1.jpg,data/processed/fiw/train/train-faces/F0077/MID4/P00784_face1.jpg,0.83388305,47,F,beau,m,"[1, 1, 2, 0, 5, 2, 0]"
F0077,unrelated_and_nonfaces,P00790_face6.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00790_face6.jpg,0.7019641,29,F,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00786_face3.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00786_face3.jpg,0.73774433,28,F,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00791_face1.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00791_face1.jpg,0.6684511,37,F,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00794_face0.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00794_face0.jpg,0.5455046,57,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00786_face2.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00786_face2.jpg,0.7009597,39,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00794_face1.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00794_face1.jpg,0.73227006,56,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00790_face0.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00790_face0.jpg,0.7898917,27,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00783_face0.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00783_face0.jpg,0.77574193,65,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00790_face7.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00790_face7.jpg,0.6873475,41,F,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00790_face3.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00790_face3.jpg,0.77693605,70,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00786_face8.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00786_face8.jpg,0.75029093,37,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00790_face8.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00790_face8.jpg,0.69307667,30,F,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00789_face2.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00789_face2.jpg,0.78016704,55,F,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00786_face4.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00786_face4.jpg,0.62375104,30,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00786_face6.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00786_face6.jpg,0.74781865,33,F,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00783_face5.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00783_face5.jpg,0.8234235,47,F,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00790_face1.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00790_face1.jpg,0.70039976,36,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00786_face7.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00786_face7.jpg,0.76420456,30,F,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00790_face2.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00790_face2.jpg,0.7163266,38,M,Unknown,Unknown,[]
F0077,unrelated_and_nonfaces,P00783_face1.jpg,data/processed/fiw/train/train-faces/F0077/unrelated_and_nonfaces/P00783_face1.jpg,0.8257394,24,F,Unknown,Unknown,[]
F0077,MID7,P00792_face2.jpg,data/processed/fiw/train/train-faces/F0077/MID7/P00792_face2.jpg,0.87203836,39,M,howard,m,"[0, 0, 5, 0, 0, 0, 0]"
F0077,MID2,P00783_face4.jpg,data/processed/fiw/train/train-faces/F0077/MID2/P00783_face4.jpg,0.80299157,53,F,jill,f,"[5, 0, 4, 4, 0, 4, 0]"
F0077,MID2,P00784_face2.jpg,data/processed/fiw/train/train-faces/F0077/MID2/P00784_face2.jpg,0.8350922,52,F,jill,f,"[5, 0, 4, 4, 0, 4, 0]"
F0077,MID2,P00792_face1.jpg,data/processed/fiw/train/train-faces/F0077/MID2/P00792_face1.jpg,0.8115101,43,F,jill,f,"[5, 0, 4, 4, 0, 4, 0]"
F0079,MID1,P00819_face2.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00819_face2.jpg,0.8149727,41,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID1,P00821_face2.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00821_face2.jpg,0.8582244,32,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID1,P00816_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00816_face0.jpg,0.8519392,44,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID1,P00813_face1.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00813_face1.jpg,0.8019979,39,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID1,P00820_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00820_face0.jpg,0.75714093,30,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID1,P00817_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00817_face0.jpg,0.77866167,27,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID1,P00814_face1.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00814_face1.jpg,0.835558,27,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID1,P00818_face1.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00818_face1.jpg,0.84677947,37,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID1,P00815_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00815_face0.jpg,0.86101514,35,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID1,P00812_face3.jpg,data/processed/fiw/train/train-faces/F0079/MID1/P00812_face3.jpg,0.8358674,29,F,jessica,f,"[0, 2, 1, 1, 'jessica', 'f']"
F0079,MID2,P00815_face2.jpg,data/processed/fiw/train/train-faces/F0079/MID2/P00815_face2.jpg,0.84591764,37,M,justin,m,"[2, 0, 1, 1, 'justin', 'm']"
F0079,MID2,P00814_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID2/P00814_face0.jpg,0.84225476,45,M,justin,m,"[2, 0, 1, 1, 'justin', 'm']"
F0079,MID2,P00812_face2.jpg,data/processed/fiw/train/train-faces/F0079/MID2/P00812_face2.jpg,0.8352934,34,M,justin,m,"[2, 0, 1, 1, 'justin', 'm']"
F0079,MID2,P00813_face2.jpg,data/processed/fiw/train/train-faces/F0079/MID2/P00813_face2.jpg,0.8539131,38,M,justin,m,"[2, 0, 1, 1, 'justin', 'm']"
F0079,MID2,P00818_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID2/P00818_face0.jpg,0.8000591,26,M,justin,m,"[2, 0, 1, 1, 'justin', 'm']"
F0079,MID2,P00819_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID2/P00819_face0.jpg,0.8439357,32,M,justin,m,"[2, 0, 1, 1, 'justin', 'm']"
F0079,MID2,P00820_face1.jpg,data/processed/fiw/train/train-faces/F0079/MID2/P00820_face1.jpg,0.8375471,41,M,justin,m,"[2, 0, 1, 1, 'justin', 'm']"
F0079,MID2,P00821_face3.jpg,data/processed/fiw/train/train-faces/F0079/MID2/P00821_face3.jpg,0.8845048,50,M,justin,m,"[2, 0, 1, 1, 'justin', 'm']"
F0079,MID2,P00817_face1.jpg,data/processed/fiw/train/train-faces/F0079/MID2/P00817_face1.jpg,0.8354703,41,M,justin,m,"[2, 0, 1, 1, 'justin', 'm']"
F0079,MID3,P00816_face3.jpg,data/processed/fiw/train/train-faces/F0079/MID3/P00816_face3.jpg,0.72737676,62,F,kimberly,f,"[4, 4, 0, 5, 'kimberly', 'f']"
F0079,MID3,P00821_face1.jpg,data/processed/fiw/train/train-faces/F0079/MID3/P00821_face1.jpg,0.82053715,56,F,kimberly,f,"[4, 4, 0, 5, 'kimberly', 'f']"
F0079,MID3,P00819_face1.jpg,data/processed/fiw/train/train-faces/F0079/MID3/P00819_face1.jpg,0.7992076,54,F,kimberly,f,"[4, 4, 0, 5, 'kimberly', 'f']"
F0079,MID3,P00812_face1.jpg,data/processed/fiw/train/train-faces/F0079/MID3/P00812_face1.jpg,0.84112155,60,F,kimberly,f,"[4, 4, 0, 5, 'kimberly', 'f']"
F0079,MID3,P00815_face1.jpg,data/processed/fiw/train/train-faces/F0079/MID3/P00815_face1.jpg,0.7359775,57,F,kimberly,f,"[4, 4, 0, 5, 'kimberly', 'f']"
F0079,unrelated_and_nonfaces,P00816_face1.jpg,data/processed/fiw/train/train-faces/F0079/unrelated_and_nonfaces/P00816_face1.jpg,0.8550953,69,M,Unknown,Unknown,[]
F0079,MID4,P00816_face2.jpg,data/processed/fiw/train/train-faces/F0079/MID4/P00816_face2.jpg,0.8317284,67,M,jonathan,m,"[4, 4, 5, 0, 'jonathan', 'm']"
F0079,MID4,P00812_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID4/P00812_face0.jpg,0.8675463,69,M,jonathan,m,"[4, 4, 5, 0, 'jonathan', 'm']"
F0079,MID4,P00815_face3.jpg,data/processed/fiw/train/train-faces/F0079/MID4/P00815_face3.jpg,0.81482697,73,M,jonathan,m,"[4, 4, 5, 0, 'jonathan', 'm']"
F0079,MID4,P00821_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID4/P00821_face0.jpg,0.8240495,67,M,jonathan,m,"[4, 4, 5, 0, 'jonathan', 'm']"
F0079,MID4,P00813_face0.jpg,data/processed/fiw/train/train-faces/F0079/MID4/P00813_face0.jpg,0.8255643,76,M,jonathan,m,"[4, 4, 5, 0, 'jonathan', 'm']"
F0080,MID8,P00826_face3.jpg,data/processed/fiw/train/train-faces/F0080/MID8/P00826_face3.jpg,0.8096841,52,M,kash,m,"[1, 3, 1, 2, 2, 2, 2]"
F0080,MID8,P00831_face1.jpg,data/processed/fiw/train/train-faces/F0080/MID8/P00831_face1.jpg,0.8546716,3,M,kash,m,"[1, 3, 1, 2, 2, 2, 2]"
F0080,MID5,P00828_face1.jpg,data/processed/fiw/train/train-faces/F0080/MID5/P00828_face1.jpg,0.801566,32,F,brielle,f,"[1, 3, 1, 2, 0, 0, 2]"
F0080,MID5,P00824_face1.jpg,data/processed/fiw/train/train-faces/F0080/MID5/P00824_face1.jpg,0.8244771,29,F,brielle,f,"[1, 3, 1, 2, 0, 0, 2]"
F0080,MID5,P00831_face0.jpg,data/processed/fiw/train/train-faces/F0080/MID5/P00831_face0.jpg,0.80756956,26,F,brielle,f,"[1, 3, 1, 2, 0, 0, 2]"
F0080,MID5,P00827_face3.jpg,data/processed/fiw/train/train-faces/F0080/MID5/P00827_face3.jpg,0.8543909,29,F,brielle,f,"[1, 3, 1, 2, 0, 0, 2]"
F0080,MID5,P00826_face2.jpg,data/processed/fiw/train/train-faces/F0080/MID5/P00826_face2.jpg,0.83041567,49,F,brielle,f,"[1, 3, 1, 2, 0, 0, 2]"
F0080,MID7,P00825_face0.jpg,data/processed/fiw/train/train-faces/F0080/MID7/P00825_face0.jpg,0.73236096,2,M,kaia,f,"[1, 3, 1, 2, 2, 2, 0]"
F0080,MID1,P00829_face0.jpg,data/processed/fiw/train/train-faces/F0080/MID1/P00829_face0.jpg,0.85759073,29,F,kim,f,"[0, 1, 5, 4, 4, 4, 4]"
F0080,MID1,P00823_face0.jpg,data/processed/fiw/train/train-faces/F0080/MID1/P00823_face0.jpg,0.7901477,32,F,kim,f,"[0, 1, 5, 4, 4, 4, 4]"
F0080,MID1,P00826_face1.jpg,data/processed/fiw/train/train-faces/F0080/MID1/P00826_face1.jpg,0.86572254,32,F,kim,f,"[0, 1, 5, 4, 4, 4, 4]"
F0080,MID1,P00828_face3.jpg,data/processed/fiw/train/train-faces/F0080/MID1/P00828_face3.jpg,0.7827748,27,F,kim,f,"[0, 1, 5, 4, 4, 4, 4]"
F0080,MID1,P00822_face0.jpg,data/processed/fiw/train/train-faces/F0080/MID1/P00822_face0.jpg,0.8157778,34,F,kim,f,"[0, 1, 5, 4, 4, 4, 4]"
F0080,MID1,P00827_face1.jpg,data/processed/fiw/train/train-faces/F0080/MID1/P00827_face1.jpg,0.80805284,34,F,kim,f,"[0, 1, 5, 4, 4, 4, 4]"
F0080,MID3,P00823_face1.jpg,data/processed/fiw/train/train-faces/F0080/MID3/P00823_face1.jpg,0.85539657,53,F,kroy,m,"[5, 0, 0, 4, 4, 0, 4]"
F0080,MID3,P00827_face0.jpg,data/processed/fiw/train/train-faces/F0080/MID3/P00827_face0.jpg,0.86692184,45,F,kroy,m,"[5, 0, 0, 4, 4, 0, 4]"
F0080,MID3,P00828_face2.jpg,data/processed/fiw/train/train-faces/F0080/MID3/P00828_face2.jpg,0.85689896,38,M,kroy,m,"[5, 0, 0, 4, 4, 0, 4]"
F0080,MID6,P00825_face1.jpg,data/processed/fiw/train/train-faces/F0080/MID6/P00825_face1.jpg,0.8084733,5,M,kane,m,"[1, 3, 0, 0, 0, 0, 2]"
F0080,MID2,P00826_face0.jpg,data/processed/fiw/train/train-faces/F0080/MID2/P00826_face0.jpg,0.7308791,2,M,karen,f,"[4, 0, 0, 6, 6, 6, 6]"
F0080,MID2,P00822_face1.jpg,data/processed/fiw/train/train-faces/F0080/MID2/P00822_face1.jpg,0.8337428,55,F,karen,f,"[4, 0, 0, 6, 6, 6, 6]"
F0080,MID4,P00828_face0.jpg,data/processed/fiw/train/train-faces/F0080/MID4/P00828_face0.jpg,0.8360945,25,F,arianna,f,"[1, 3, 1, 0, 2, 0, 2]"
F0080,MID4,P00827_face2.jpg,data/processed/fiw/train/train-faces/F0080/MID4/P00827_face2.jpg,0.8468476,37,F,arianna,f,"[1, 3, 1, 0, 2, 0, 2]"
F0080,MID4,P00829_face2.jpg,data/processed/fiw/train/train-faces/F0080/MID4/P00829_face2.jpg,0.7661548,34,F,arianna,f,"[1, 3, 1, 0, 2, 0, 2]"
F0080,MID4,P00824_face0.jpg,data/processed/fiw/train/train-faces/F0080/MID4/P00824_face0.jpg,0.73411393,27,F,arianna,f,"[1, 3, 1, 0, 2, 0, 2]"
F0080,unrelated_and_nonfaces,P00829_face1.jpg,data/processed/fiw/train/train-faces/F0080/unrelated_and_nonfaces/P00829_face1.jpg,0.7891005,8,M,Unknown,Unknown,[]
F0081,MID6,P00837_face2.jpg,data/processed/fiw/train/train-faces/F0081/MID6/P00837_face2.jpg,0.7760156,24,F,ananyashree,f,"[1, 1, 3, 7, 0, 0, 2]"
F0081,MID6,P00838_face1.jpg,data/processed/fiw/train/train-faces/F0081/MID6/P00838_face1.jpg,0.7778207,27,F,ananyashree,f,"[1, 1, 3, 7, 0, 0, 2]"
F0081,MID6,P00836_face0.jpg,data/processed/fiw/train/train-faces/F0081/MID6/P00836_face0.jpg,0.8269188,27,M,ananyashree,f,"[1, 1, 3, 7, 0, 0, 2]"
F0081,MID5,P00835_face3.jpg,data/processed/fiw/train/train-faces/F0081/MID5/P00835_face3.jpg,0.7492117,58,M,g.d.,m,"[8, 0, 6, 4, 0, 0, 0]"
F0081,unrelated_and_nonfaces,P00833_face2.jpg,data/processed/fiw/train/train-faces/F0081/unrelated_and_nonfaces/P00833_face2.jpg,0.6803101,37,M,Unknown,Unknown,[]
F0081,unrelated_and_nonfaces,P00834_face0.jpg,data/processed/fiw/train/train-faces/F0081/unrelated_and_nonfaces/P00834_face0.jpg,0.7358778,48,F,Unknown,Unknown,[]
F0081,unrelated_and_nonfaces,P00832_face2.jpg,data/processed/fiw/train/train-faces/F0081/unrelated_and_nonfaces/P00832_face2.jpg,0.68859756,37,M,Unknown,Unknown,[]
F0081,unrelated_and_nonfaces,P00837_face1.jpg,data/processed/fiw/train/train-faces/F0081/unrelated_and_nonfaces/P00837_face1.jpg,0.6866429,58,M,Unknown,Unknown,[]
F0081,MID3,P00835_face1.jpg,data/processed/fiw/train/train-faces/F0081/MID3/P00835_face1.jpg,0.82568824,33,F,aditya,m,"[4, 0, 0, 1, 3, 6, 6]"
F0081,MID8,P00838_face2.jpg,data/processed/fiw/train/train-faces/F0081/MID8/P00838_face2.jpg,0.8305666,23,F,advaitesha,f,"[1, 1, 3, 7, 0, 2, 2]"
F0081,MID8,P00837_face0.jpg,data/processed/fiw/train/train-faces/F0081/MID8/P00837_face0.jpg,0.7883544,22,F,advaitesha,f,"[1, 1, 3, 7, 0, 2, 2]"
F0081,MID7,P00836_face3.jpg,data/processed/fiw/train/train-faces/F0081/MID7/P00836_face3.jpg,0.77055794,24,M,aryaman,m,"[1, 1, 3, 7, 0, 2, 0]"
F0081,MID2,P00832_face0.jpg,data/processed/fiw/train/train-faces/F0081/MID2/P00832_face0.jpg,0.8262456,33,F,neerja,f,"[5, 0, 0, 0, 0, 4, 4]"
F0081,MID2,P00834_face1.jpg,data/processed/fiw/train/train-faces/F0081/MID2/P00834_face1.jpg,0.81074315,31,F,neerja,f,"[5, 0, 0, 0, 0, 4, 4]"
F0081,MID2,P00838_face0.jpg,data/processed/fiw/train/train-faces/F0081/MID2/P00838_face0.jpg,0.7863126,33,F,neerja,f,"[5, 0, 0, 0, 0, 4, 4]"
F0081,MID2,P00839_face0.jpg,data/processed/fiw/train/train-faces/F0081/MID2/P00839_face0.jpg,0.8100937,39,F,neerja,f,"[5, 0, 0, 0, 0, 4, 4]"
F0081,MID2,P00837_face4.jpg,data/processed/fiw/train/train-faces/F0081/MID2/P00837_face4.jpg,0.85545594,26,F,neerja,f,"[5, 0, 0, 0, 0, 4, 4]"
F0081,MID2,P00836_face2.jpg,data/processed/fiw/train/train-faces/F0081/MID2/P00836_face2.jpg,0.8373433,28,F,neerja,f,"[5, 0, 0, 0, 0, 4, 4]"
F0081,MID2,P00833_face0.jpg,data/processed/fiw/train/train-faces/F0081/MID2/P00833_face0.jpg,0.8184362,36,F,neerja,f,"[5, 0, 0, 0, 0, 4, 4]"
F0081,MID4,P00835_face2.jpg,data/processed/fiw/train/train-faces/F0081/MID4/P00835_face2.jpg,0.8330148,38,F,b.k.,m,"[6, 0, 4, 0, 1, 8, 8]"
F0081,MID1,P00832_face1.jpg,data/processed/fiw/train/train-faces/F0081/MID1/P00832_face1.jpg,0.8144183,53,M,kumar,m,"[0, 5, 1, 3, 7, 4, 4]"
F0081,MID1,P00835_face0.jpg,data/processed/fiw/train/train-faces/F0081/MID1/P00835_face0.jpg,0.84304744,25,M,kumar,m,"[0, 5, 1, 3, 7, 4, 4]"
F0081,MID1,P00839_face1.jpg,data/processed/fiw/train/train-faces/F0081/MID1/P00839_face1.jpg,0.8412007,48,M,kumar,m,"[0, 5, 1, 3, 7, 4, 4]"
F0081,MID1,P00836_face1.jpg,data/processed/fiw/train/train-faces/F0081/MID1/P00836_face1.jpg,0.8273802,45,M,kumar,m,"[0, 5, 1, 3, 7, 4, 4]"
F0081,MID1,P00834_face2.jpg,data/processed/fiw/train/train-faces/F0081/MID1/P00834_face2.jpg,0.769015,58,M,kumar,m,"[0, 5, 1, 3, 7, 4, 4]"
F0081,MID1,P00833_face1.jpg,data/processed/fiw/train/train-faces/F0081/MID1/P00833_face1.jpg,0.86370957,43,M,kumar,m,"[0, 5, 1, 3, 7, 4, 4]"
F0084,MID3,P00863_face2.jpg,data/processed/fiw/train/train-faces/F0084/MID3/P00863_face2.jpg,0.87521577,26,F,frenkie,f,"[2, 2, 0, 1, 1, 'frenkie', 'f']"
F0084,MID3,P00870_face3.jpg,data/processed/fiw/train/train-faces/F0084/MID3/P00870_face3.jpg,0.84918135,24,F,frenkie,f,"[2, 2, 0, 1, 1, 'frenkie', 'f']"
F0084,MID2,P00863_face1.jpg,data/processed/fiw/train/train-faces/F0084/MID2/P00863_face1.jpg,0.84176254,21,F,zola,f,"[2, 0, 2, 1, 1, 'zola', 'f']"
F0084,MID2,P00872_face1.jpg,data/processed/fiw/train/train-faces/F0084/MID2/P00872_face1.jpg,0.8092143,74,F,zola,f,"[2, 0, 2, 1, 1, 'zola', 'f']"
F0084,MID2,P00870_face4.jpg,data/processed/fiw/train/train-faces/F0084/MID2/P00870_face4.jpg,0.8343397,48,F,zola,f,"[2, 0, 2, 1, 1, 'zola', 'f']"
F0084,MID5,P00871_face1.jpg,data/processed/fiw/train/train-faces/F0084/MID5/P00871_face1.jpg,0.747084,56,F,yvonne,f,"[4, 4, 4, 5, 0, 'yvonne', 'f']"
F0084,MID5,P00868_face1.jpg,data/processed/fiw/train/train-faces/F0084/MID5/P00868_face1.jpg,0.7280893,47,F,yvonne,f,"[4, 4, 4, 5, 0, 'yvonne', 'f']"
F0084,MID5,P00869_face0.jpg,data/processed/fiw/train/train-faces/F0084/MID5/P00869_face0.jpg,0.82439727,37,F,yvonne,f,"[4, 4, 4, 5, 0, 'yvonne', 'f']"
F0084,MID5,P00870_face0.jpg,data/processed/fiw/train/train-faces/F0084/MID5/P00870_face0.jpg,0.83132404,42,F,yvonne,f,"[4, 4, 4, 5, 0, 'yvonne', 'f']"
F0084,MID1,P00863_face0.jpg,data/processed/fiw/train/train-faces/F0084/MID1/P00863_face0.jpg,0.86542886,24,M,daley,m,"[0, 2, 2, 1, 1, 'daley', 'm']"
F0084,MID1,P00864_face0.jpg,data/processed/fiw/train/train-faces/F0084/MID1/P00864_face0.jpg,0.78876317,59,F,daley,m,"[0, 2, 2, 1, 1, 'daley', 'm']"
F0084,MID1,P00866_face0.jpg,data/processed/fiw/train/train-faces/F0084/MID1/P00866_face0.jpg,0.8718965,38,M,daley,m,"[0, 2, 2, 1, 1, 'daley', 'm']"
F0084,MID1,P00865_face1.jpg,data/processed/fiw/train/train-faces/F0084/MID1/P00865_face1.jpg,0.7635003,28,F,daley,m,"[0, 2, 2, 1, 1, 'daley', 'm']"
F0084,MID1,P00870_face2.jpg,data/processed/fiw/train/train-faces/F0084/MID1/P00870_face2.jpg,0.81643474,44,M,daley,m,"[0, 2, 2, 1, 1, 'daley', 'm']"
F0084,MID1,P00872_face0.jpg,data/processed/fiw/train/train-faces/F0084/MID1/P00872_face0.jpg,0.82207566,35,M,daley,m,"[0, 2, 2, 1, 1, 'daley', 'm']"
F0084,MID4,P00871_face0.jpg,data/processed/fiw/train/train-faces/F0084/MID4/P00871_face0.jpg,0.8580095,60,M,danny,m,"[4, 4, 4, 0, 5, 'danny', 'm']"
F0084,MID4,P00869_face1.jpg,data/processed/fiw/train/train-faces/F0084/MID4/P00869_face1.jpg,0.8630233,66,M,danny,m,"[4, 4, 4, 0, 5, 'danny', 'm']"
F0084,MID4,P00872_face2.jpg,data/processed/fiw/train/train-faces/F0084/MID4/P00872_face2.jpg,0.80250704,40,M,danny,m,"[4, 4, 4, 0, 5, 'danny', 'm']"
F0084,MID4,P00870_face1.jpg,data/processed/fiw/train/train-faces/F0084/MID4/P00870_face1.jpg,0.78631735,47,M,danny,m,"[4, 4, 4, 0, 5, 'danny', 'm']"
F0084,MID4,P00864_face1.jpg,data/processed/fiw/train/train-faces/F0084/MID4/P00864_face1.jpg,0.8297126,63,M,danny,m,"[4, 4, 4, 0, 5, 'danny', 'm']"
F0084,MID4,P00868_face0.jpg,data/processed/fiw/train/train-faces/F0084/MID4/P00868_face0.jpg,0.83317506,63,M,danny,m,"[4, 4, 4, 0, 5, 'danny', 'm']"
F0084,MID4,P00866_face1.jpg,data/processed/fiw/train/train-faces/F0084/MID4/P00866_face1.jpg,0.7853503,38,M,danny,m,"[4, 4, 4, 0, 5, 'danny', 'm']"
F0084,MID4,P00865_face0.jpg,data/processed/fiw/train/train-faces/F0084/MID4/P00865_face0.jpg,0.858087,60,M,danny,m,"[4, 4, 4, 0, 5, 'danny', 'm']"
F0086,MID2,P09312_face0.jpg,data/processed/fiw/train/train-faces/F0086/MID2/P09312_face0.jpg,0.8487237,61,F,debbie,f,"[5, 0, 4, 4, 'debbie', 'f']"
F0086,MID2,P09310_face1.jpg,data/processed/fiw/train/train-faces/F0086/MID2/P09310_face1.jpg,0.86996734,69,F,debbie,f,"[5, 0, 4, 4, 'debbie', 'f']"
F0086,MID2,P09314_face1.jpg,data/processed/fiw/train/train-faces/F0086/MID2/P09314_face1.jpg,0.81846225,65,F,debbie,f,"[5, 0, 4, 4, 'debbie', 'f']"
F0086,MID2,P09305_face2.jpg,data/processed/fiw/train/train-faces/F0086/MID2/P09305_face2.jpg,0.8790452,65,F,debbie,f,"[5, 0, 4, 4, 'debbie', 'f']"
F0086,MID2,P00889_face0.jpg,data/processed/fiw/train/train-faces/F0086/MID2/P00889_face0.jpg,0.83961713,54,F,debbie,f,"[5, 0, 4, 4, 'debbie', 'f']"
F0086,MID2,P09307_face1.jpg,data/processed/fiw/train/train-faces/F0086/MID2/P09307_face1.jpg,0.8115207,50,F,debbie,f,"[5, 0, 4, 4, 'debbie', 'f']"
F0086,MID2,P00888_face0.jpg,data/processed/fiw/train/train-faces/F0086/MID2/P00888_face0.jpg,0.7973163,55,F,debbie,f,"[5, 0, 4, 4, 'debbie', 'f']"
